key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
31782,15375,"Cooking","RecipeLevelTable#50","Wall Repair Supplies",1,"Wall Repair Supplies Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,240,40,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31783,15376,"Cooking","RecipeLevelTable#50","Gathering Tool Component",1,"Gathering Tool Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,180,50,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31784,15377,"Cooking","RecipeLevelTable#50","Veneer Component",1,"Veneer Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,144,25,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31785,15378,"Cooking","RecipeLevelTable#50","Aetheric Shielding",1,"Aetheric Shielding Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,320,50,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31786,15379,"Cooking","RecipeLevelTable#50","Stonemasonry Supplies",1,"Stonemasonry Supplies Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,120,37,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31787,15380,"Cooking","RecipeLevelTable#50","Exploding Kupo Nut",1,"Exploding Kupo Nut Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,192,20,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31788,15381,"Cooking","RecipeLevelTable#50","Austere Offering",1,"Austere Offering Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,192,20,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31789,15382,"Cooking","RecipeLevelTable#50","Shearing Machine Component",1,"Shearing Machine Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,150,75,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31790,15383,"Cooking","RecipeLevelTable#50","Water Filter Component",1,"Water Filter Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,144,25,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31791,15384,"Cooking","RecipeLevelTable#50","Mogstew Miscellany",1,"Mogstew Miscellany Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,180,50,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31792,15385,"Cooking","RecipeLevelTable#50","Moogle Statuette",1,"Moogle Statuette Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,192,20,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31793,15386,"Cooking","RecipeLevelTable#50","Makeshift Toy Airship",1,"Makeshift Toy Airship Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,240,40,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31794,15387,"Cooking","RecipeLevelTable#50","Dragonscale Rasp",1,"Dragonscale Rasp Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,240,40,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31795,15388,"Cooking","RecipeLevelTable#50","Cloudfish Lure",1,"Cloudfish Tackle Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,144,25,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31796,15389,"Cooking","RecipeLevelTable#50","Ishgardian Cuisine Miscellany",1,"Ishgardian Cuisine Miscellany Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,180,50,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31797,15390,"Cooking","RecipeLevelTable#50","Treadwheel Crane Components",1,"Treadwheel Crane Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,320,50,100,0,0,0,0,0,"",False,False,False,"","",False,False,0
31798,15391,"Cooking","RecipeLevelTable#50","Moogle Mollifier",1,"Moogle Mollifier Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",2,"Water Crystal",1,"Aspect: None",1111,False,120,37,100,0,0,0,0,0,"",False,True,False,"","",False,False,0
31799,16576,"Alchemy","RecipeLevelTable#90","Cordial",3,"Filtered Water",1,"Rosemary",1,"Trillium",1,"Aloe",1,"Apricot",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",5,"Aspect: None",1006,False,100,100,100,0,391,374,451,0,"Master Alchemist I",True,True,True,"","",False,False,0
31800,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31801,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31802,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31803,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31804,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31805,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31806,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31807,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31808,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31809,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31810,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31811,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31812,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31813,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Aspect: None",0,False,0,0,0,0,0,0,0,0,"",False,False,False,"","",False,False,0
31814,14545,"Goldsmithing","RecipeLevelTable#180","Replica Dreadwyrm Coronet of Fending",1,"Neo Aetherstone - Headgear",2,"Wootz Ingot",1,"Platinum Ingot",3,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,"Aspect: None",1027,False,100,100,100,0,718,695,0,0,"Master Goldsmith IV",False,True,True,"","",False,False,0
31815,11297,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Armor of Fending",1,"Neo Aetherstone - Body Gear",2,"Wootz Ingot",2,"Kirimu Leather",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31816,11308,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Gauntlets of Fending",1,"Neo Aetherstone - Hand Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31817,13401,"Clothcraft","RecipeLevelTable#180","Replica Dreadwyrm Sarouel of Fending",1,"Neo Aetherstone - Leg Gear",2,"Kirimu Leather",2,"Arachne Velveteen",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,True,"","",False,False,0
31818,11318,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Sabatons of Fending",1,"Neo Aetherstone - Foot Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31819,11287,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Barbut of Maiming",1,"Neo Aetherstone - Headgear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31820,11298,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Mail of Maiming",1,"Neo Aetherstone - Body Gear",2,"Wootz Ingot",2,"Kirimu Leather",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31821,11309,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Vambraces of Maiming",1,"Neo Aetherstone - Hand Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31822,12341,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Breeches of Maiming",1,"Neo Aetherstone - Leg Gear",2,"Kirimu Leather",3,"Arachne Velveteen",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31823,11319,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Greaves of Maiming",1,"Neo Aetherstone - Foot Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31824,14546,"Goldsmithing","RecipeLevelTable#180","Replica Dreadwyrm Circlet of Striking",1,"Neo Aetherstone - Headgear",2,"Arachne Velveteen",1,"Platinum Ingot",3,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,"Aspect: None",1027,False,100,100,100,0,718,695,0,0,"Master Goldsmith IV",False,True,True,"","",False,False,0
31825,12296,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Cyclas of Striking",1,"Neo Aetherstone - Body Gear",2,"Kirimu Leather",2,"Arachne Velveteen",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31826,12320,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Bracers of Striking",1,"Neo Aetherstone - Hand Gear",2,"Wootz Ingot",1,"Kirimu Leather",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31827,13402,"Clothcraft","RecipeLevelTable#180","Replica Dreadwyrm Slops of Striking",1,"Neo Aetherstone - Leg Gear",2,"Kirimu Leather",1,"Arachne Velveteen",3,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,True,"","",False,False,0
31828,12370,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Boots of Striking",1,"Neo Aetherstone - Foot Gear",2,"Wootz Ingot",1,"Kirimu Leather",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31829,12286,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Chapeau of Aiming",1,"Neo Aetherstone - Headgear",2,"Kirimu Leather",2,"Arachne Velveteen",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31830,12298,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Tabard of Aiming",1,"Neo Aetherstone - Body Gear",2,"Kirimu Leather",2,"Arachne Velveteen",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31831,12322,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Bracers of Aiming",1,"Neo Aetherstone - Hand Gear",2,"Kirimu Leather",2,"Platinum Ingot",2,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31832,12342,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Breeches of Aiming",1,"Neo Aetherstone - Leg Gear",2,"Kirimu Leather",3,"Arachne Velveteen",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31833,11320,"Armorcraft","RecipeLevelTable#180","Replica Dreadwyrm Greaves of Aiming",1,"Neo Aetherstone - Foot Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,True,"","",False,False,0
31834,13348,"Clothcraft","RecipeLevelTable#180","Replica Dreadwyrm Hood of Healing",1,"Neo Aetherstone - Headgear",2,"Arachne Velveteen",3,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,True,"","",False,False,0
31835,13366,"Clothcraft","RecipeLevelTable#180","Replica Dreadwyrm Robe of Healing",1,"Neo Aetherstone - Body Gear",2,"Arachne Velveteen",3,"Kirimu Leather",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,True,"","",False,False,0
31836,12324,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Gloves of Healing",1,"Neo Aetherstone - Hand Gear",2,"Kirimu Leather",2,"Arachne Velveteen",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31837,13405,"Clothcraft","RecipeLevelTable#180","Replica Dreadwyrm Tonban of Healing",1,"Neo Aetherstone - Leg Gear",2,"Arachne Velveteen",3,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,True,"","",False,False,0
31838,12373,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Shoes of Healing",1,"Neo Aetherstone - Foot Gear",2,"Kirimu Leather",2,"Arachne Velveteen",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31839,12287,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Petasos of Casting",1,"Neo Aetherstone - Headgear",2,"Kirimu Leather",2,"Arachne Velveteen",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31840,12299,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Robe of Casting",1,"Neo Aetherstone - Body Gear",2,"Kirimu Leather",2,"Arachne Velveteen",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31841,12323,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Gloves of Casting",1,"Neo Aetherstone - Hand Gear",2,"Kirimu Leather",2,"Platinum Ingot",2,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31842,13404,"Clothcraft","RecipeLevelTable#180","Replica Dreadwyrm Tonban of Casting",1,"Neo Aetherstone - Leg Gear",2,"Arachne Velveteen",3,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,True,"","",False,False,0
31843,12372,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Shoes of Casting",1,"Neo Aetherstone - Foot Gear",2,"Kirimu Leather",2,"Arachne Velveteen",1,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31844,14547,"Goldsmithing","RecipeLevelTable#180","Replica Dreadwyrm Circlet of Scouting",1,"Neo Aetherstone - Headgear",2,"Arachne Velveteen",1,"Platinum Ingot",3,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,"Aspect: None",1027,False,100,100,100,0,718,695,0,0,"Master Goldsmith IV",False,True,True,"","",False,False,0
31845,12297,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Cyclas of Scouting",1,"Neo Aetherstone - Body Gear",2,"Kirimu Leather",2,"Arachne Velveteen",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31846,12321,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Bracers of Scouting",1,"Neo Aetherstone - Hand Gear",2,"Wootz Ingot",1,"Kirimu Leather",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31847,13403,"Clothcraft","RecipeLevelTable#180","Replica Dreadwyrm Slops of Scouting",1,"Neo Aetherstone - Leg Gear",2,"Kirimu Leather",1,"Arachne Velveteen",3,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,True,"","",False,False,0
31848,12371,"Leatherworking","RecipeLevelTable#180","Replica Dreadwyrm Boots of Scouting",1,"Neo Aetherstone - Foot Gear",2,"Wootz Ingot",1,"Kirimu Leather",2,"Platinum Ingot",1,"Gold Ingot",2,"Battlecraft Demimateria III",3,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,0,0,"Master Leatherworker IV",False,True,True,"","",False,False,0
31849,15672,"Woodworking","RecipeLevelTable#90","Staggered Shelf",1,"Ancient Lumber",5,"Wolfram Ingot",1,"Varnish",3,"Fieldcraft Demimateria II",3,"",0,"",0,"",0,"",0,"Wind Cluster",2,"Ice Cluster",1,"Aspect: None",1000,False,320,50,100,0,391,374,0,0,"Master Carpenter I",False,False,True,"","",False,False,0
31850,13306,"Clothcraft","RecipeLevelTable#160","Stuffed Bear",1,"Floss Silk",2,"Chimerical Felt",3,"Cloud Cloth",1,"Rainbow Thread",2,"Bearskin",2,"Fine Alumen",1,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",1,"Aspect: None",1021,False,180,50,100,0,620,0,0,0,"Master Weaver III",False,False,True,"","",False,False,0
31851,11326,"Armorcraft","RecipeLevelTable#210","Indirect Lighting",1,"Titanium Alloy Ingot",2,"Wolfram Ingot",2,"Titanium Rivets",2,"Crystal Glass",1,"Tallow Candle",8,"",0,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Aspect: None",1026,False,180,50,100,0,850,820,0,0,"Master Armorer IV",False,False,True,"","",False,False,0
31852,11325,"Armorcraft","RecipeLevelTable#210","Indirect Stand Lighting",1,"Titanium Alloy Ingot",3,"Wolfram Ingot",3,"Titanium Rivets",3,"Crystal Glass",1,"Tallow Candle",8,"",0,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Aspect: None",1026,False,180,50,100,0,850,820,0,0,"Master Armorer IV",False,False,True,"","",False,False,0
31853,14587,"Goldsmithing","RecipeLevelTable#220","Nidhogg Miniature",1,"Nidhogg's Scale",2,"High Mythrite Ingot",3,"Eikon Iron Ingot",3,"Marble",2,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1027,False,180,50,100,0,870,835,0,0,"Master Goldsmith IV",False,False,True,"","",False,False,0
31854,15665,"Woodworking","RecipeLevelTable#70","Beach Chair",1,"Treated Spruce Lumber",3,"Mariner Cotton Cloth",5,"Linen Yarn",3,"Varnish",5,"",0,"",0,"",0,"",0,"Wind Cluster",1,"Ice Cluster",1,"Aspect: None",1000,False,320,50,100,0,347,0,0,0,"Master Carpenter I",False,False,True,"","",False,False,0
31855,14462,"Goldsmithing","RecipeLevelTable#90","Large Garden Pond",1,"Siltstone",48,"Limestone",48,"Growth Formula Gamma",16,"Terminus Putty",8,"Fieldcraft Demimateria II",8,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",1,"Aspect: None",1003,False,320,50,100,0,391,374,0,0,"Master Goldsmith I",False,False,True,"","",False,False,0
31856,15760,"Woodworking","RecipeLevelTable#210","Oriental Wood Bridge",1,"Treated Camphorwood Lumber",6,"Ancient Lumber",8,"Cobalt Nails",8,"Granite",4,"Varnish",6,"Fieldcraft Demimateria II",4,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,False,180,50,100,0,850,820,0,0,"Master Carpenter IV",False,False,True,"","",False,False,0
31857,15683,"Woodworking","RecipeLevelTable#90","Oriental Deck",1,"Ancient Lumber",7,"Roof Tile",15,"Granite",2,"Varnish",4,"Maiden Grass",5,"Fieldcraft Demimateria II",3,"",0,"",0,"Wind Cluster",2,"Ice Cluster",1,"Aspect: None",1000,False,320,50,100,0,391,374,0,0,"Master Carpenter I",False,False,True,"","",False,False,0
31858,12401,"Leatherworking","RecipeLevelTable#220","Horde Barding",1,"Nidhogg's Scale",3,"Eikon Leather",4,"Griffin Leather Strap",1,"Eikon Iron Ingot",1,"Beastkin Horn",2,"",0,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,False,50,100,100,0,870,835,0,0,"Master Leatherworker IV",False,False,True,"","",False,False,0
31859,13330,"Clothcraft","RecipeLevelTable#160","Wind-up Ramuh",1,"Blood Pepper",1,"Chimerical Felt",1,"Crawler Silk",1,"Levin Orb",1,"",0,"",0,"",0,"",0,"Lightning Shard",99,,0,"Aspect: None",1021,False,50,100,100,0,620,0,0,0,"Master Weaver III",False,False,True,"","",False,False,0
